date,latitude,longitude,region
2025-06-01,32.68893381497952,69.98711864840998,India
2025-06-01,9.97086503789696,92.99275685713376,India
2025-06-01,19.709490988230044,95.3062876896436,India
2025-06-01,24.520586894007362,84.7886526677091,India
2025-06-01,9.152508206382867,70.37751875935139,India
2025-06-01,27.063821769703154,84.39158079147859,India
2025-06-01,17.174725533325088,75.56220517250536,India
2025-06-01,27.422053268325048,77.1113320210717,India
2025-06-01,15.702820863409261,71.79547018169623,India
2025-06-01,26.719522876291837,81.2595126045431,India
2025-06-01,34.94153161945991,95.13629433589988,India
2025-06-01,8.270148249643146,86.0136184092997,India
2025-06-01,24.326815723529435,70.89945621881307,India
2025-06-01,23.591397718947192,82.67065612741419,India
2025-06-01,11.841240540627552,78.12125621397094,India
2025-06-01,9.994948107740559,75.08424807873581,India
2025-06-01,16.264634345283046,80.70735261722359,India
2025-06-01,23.753320905586015,76.77299714638781,India
2025-06-01,36.53174599729299,91.40589835468913,India
2025-06-01,23.33928008546583,87.36803290766493,India
2025-06-01,24.083466192200657,95.02092514364625,India
2025-06-01,11.004008555628133,93.46568198423417,India
2025-06-01,15.669511723126703,93.80166850316556,India
2025-06-01,29.530083835448963,72.50798938347472,India
2025-06-01,16.170931872278935,74.10825998940135,India
2025-06-01,17.9435283460045,87.93741673523859,India
2025-06-01,32.73447164636502,82.65686268484163,India
2025-06-01,15.282516310026928,94.33661234033859,India
2025-06-01,9.473167916213388,86.39424897196663,India
2025-06-01,32.05109459179436,69.27851609217245,India
2025-06-01,17.673139619547555,71.79377016034937,India
2025-06-01,36.41414066103624,72.6858773119427,India
2025-06-01,20.813229843964667,88.46435595603973,India
2025-06-01,24.266299078467647,71.24434253709072,India
2025-06-01,35.40647723235253,88.03956908892042,India
2025-06-01,12.322574278877067,69.04481600376408,India
2025-06-01,18.70726355085356,84.02322780560493,India
2025-06-01,20.46381467354238,69.21303688689687,India
2025-06-01,18.574893944490427,95.05955230509898,India
2025-06-01,36.19369168550055,69.15695146522533,India
2025-06-01,18.37646773526236,87.77993396100672,India
2025-06-01,27.341068908430746,78.25668040382394,India
2025-06-01,24.23662205517222,93.36666898269165,India
2025-06-01,36.24127365648138,89.73485072316264,India
2025-06-01,34.84715085451714,74.8653826346514,India
2025-06-01,12.71255124591272,91.1967238673,India
2025-06-01,13.134518739291057,79.95653790026012,India
2025-06-01,13.201459239128003,94.81013156200483,India
2025-06-01,30.68920838828132,79.93968182999505,India
2025-06-01,27.427306749357705,89.31666862600841,India
2025-06-01,15.196849992404621,72.6167374464412,India
2025-06-01,28.337067456057465,79.0937099553111,India
2025-06-01,9.123013622307807,81.65001061149371,India
2025-06-01,13.787612070746803,94.63510513565535,India
2025-06-01,18.14009430893164,91.7955550481753,India
2025-06-01,33.26836804002724,74.46478286896846,India
2025-06-01,27.14096229971024,79.55551337837872,India
2025-06-01,16.079488769667115,70.01320188522178,India
2025-06-01,30.426472485770468,78.18323774339981,India
2025-06-01,22.772764590313084,87.70602543244765,India
2025-06-01,32.46617373489034,77.6033461782178,India
2025-06-01,8.80041551846944,93.43411393569124,India
2025-06-01,15.575240695316095,84.83710227842252,India
2025-06-01,36.522966613609526,69.10945872324461,India
2025-06-01,25.300566394644594,78.02492623871422,India
2025-06-01,30.806417167906776,80.65542263224764,India
2025-06-01,36.542839630181106,71.35372773685059,India
2025-06-01,34.08563725442479,73.51228446056659,India
2025-06-01,9.287209477683701,80.6456679481942,India
2025-06-01,23.07769010843098,91.38881522130302,India
2025-06-01,27.918857260521275,95.26763049152905,India
2025-06-01,29.37409311121871,73.71401874395029,India
2025-06-01,20.50762458912462,95.51736009316812,India
2025-06-01,34.702354830323166,86.07150688844587,India
2025-06-01,27.238236811700784,71.61413415426667,India
2025-06-01,34.10135821781565,82.70655261702281,India
2025-06-01,27.33989421906616,77.4593042408646,India
2025-06-01,28.21904401163757,84.07796185233701,India
2025-06-01,13.563362696714277,87.28295359217037,India
2025-06-01,18.99521303655371,89.69590224460781,India
2025-06-01,13.046792953088374,84.50405239110847,India
2025-06-01,19.776179893986722,92.17802990981767,India
2025-06-01,16.81237352878226,74.09529786159662,India
2025-06-01,30.78700599684982,85.59318554391311,India
2025-06-01,17.345227662359605,80.81179448830063,India
2025-06-01,27.593189762512896,82.82404590936302,India
2025-06-01,31.01832657407406,95.83512810680804,India
2025-06-01,29.34288193226643,87.10667160495423,India
2025-06-01,16.229805744797794,87.25176125284497,India
2025-06-01,25.95856335550889,70.70822880219131,India
2025-06-01,35.60799021112178,74.81118935727383,India
2025-06-01,17.002164464552543,91.39032394271172,India
2025-06-01,12.273264905127409,69.34019782469,India
2025-06-01,36.53414466067369,85.72694521875972,India
2025-06-01,30.286190831005708,81.20706888302259,India
2025-06-01,33.697970362478465,84.69445608287023,India
2025-06-01,28.83203154947067,79.13537555438978,India
2025-06-01,19.58993302341959,72.27956900764765,India
2025-06-01,27.941049979335066,93.88713496012963,India
2025-06-01,32.95277639725312,93.67849095978612,India
2025-06-01,30.574191796252425,74.34639296755726,India
2025-06-01,31.319185829021148,88.18144151583891,India
2025-06-01,21.471946652653315,84.16476802696846,India
2025-06-01,34.60663041920776,71.51939937649215,India
2025-06-01,11.866834061153838,81.47465388744887,India
2025-06-01,23.40282468981207,84.20883342078415,India
2025-06-01,17.201640766495082,89.90225039311761,India
2025-06-01,20.83462933277277,91.63518871261883,India
2025-06-01,33.86858859388953,80.37548194890101,India
2025-06-01,34.29878718322729,80.93149475022432,India
2025-06-01,12.61557931874698,92.9833523837146,India
2025-06-01,21.052022960160336,89.80152680851484,India
2025-06-01,32.356023747415705,76.04202924079148,India
2025-06-01,30.55257022468518,82.05331349503774,India
2025-06-01,14.938130050624352,80.75630520468218,India
2025-06-01,28.692801015720637,74.80031376242442,India
2025-06-01,17.739578562018103,93.89777815091918,India
2025-06-01,10.336752072072386,72.37408908237951,India
2025-06-01,19.108023480508805,72.43135273073729,India
2025-06-01,14.204633436073635,80.03116898104832,India
2025-06-01,17.595560340104424,81.51180479718337,India
2025-06-01,9.805705606923974,92.15384391087414,India
2025-06-01,19.294827567341294,90.32407739712524,India
2025-06-01,35.43579897411291,68.56642674539408,India
2025-06-01,33.53904350997688,84.69502005749233,India
2025-06-01,21.83241224416335,95.3395080655888,India
2025-06-01,16.65976691879912,79.30961279384785,India
2025-06-01,33.85760471708684,92.23613145315362,India
2025-06-01,23.608396460696714,89.30438776193438,India
2025-06-01,31.196176957296764,94.03652907457666,India
2025-06-01,22.158654848957262,75.91512404113445,India
2025-06-01,22.083617820156512,79.27685889413772,India
2025-06-01,27.397334998064597,91.14612740818548,India
2025-06-01,29.001259951191372,92.3746642288142,India
2025-06-01,34.666706999400304,96.44093734804878,India
2025-06-01,23.489585256442627,94.30093701501627,India
2025-06-01,25.164890493209416,87.22699294824868,India
2025-06-01,10.434476402698007,80.42977032017176,India
2025-06-01,33.13868931225878,73.27014176888953,India
2025-06-01,15.544533103659838,77.49322734131029,India
2025-06-01,21.18628042547798,77.78751589414225,India
2025-06-01,33.50955959405496,76.06944185352538,India
2025-06-01,35.58491947595629,80.22537997600342,India
2025-06-01,32.21241653245151,81.63889825017836,India
2025-06-01,29.72170357140267,69.5104826390544,India
2025-06-01,35.605671079075705,74.5024428058727,India
2025-06-01,9.989932743130312,95.76128248051468,India
2025-06-01,9.16748598868223,68.89986996754065,India
2025-06-01,15.171215808253432,92.33763654225335,India
2025-06-01,26.018734040998577,74.91780331477827,India
2025-06-01,21.733270767437713,71.3172939371699,India
2025-06-01,35.4849536442829,81.48598551962141,India
2025-06-01,15.431067200303412,78.6979600553653,India
2025-06-01,25.570888084249027,95.94830757893506,India
2025-06-01,28.83235962928424,90.55596469908755,India
2025-06-01,12.749208494848776,77.02012866835939,India
2025-06-01,24.781857242768062,94.93772788380653,India
2025-06-01,24.69810512396001,94.33275838037589,India
2025-06-01,18.883901823334234,95.30264735769798,India
2025-06-01,13.751563535659743,85.1708379762457,India
2025-06-01,32.08657737962923,75.04263203557683,India
2025-06-01,28.218597072377396,76.74589787914235,India
2025-06-01,27.84351213583303,91.36031094573883,India
2025-06-01,31.09058928140615,84.41204410565216,India
2025-06-01,9.191004775977948,83.44961211400451,India
2025-06-01,27.184118879933322,69.99974535906958,India
2025-06-01,26.77875436764735,68.36691235480974,India
2025-06-01,20.181703484413,82.21584944472184,India
2025-06-01,20.572178638449607,78.5034531163571,India
2025-06-01,33.85567542934799,81.33244108045065,India
2025-06-01,12.436743323721938,73.10797187149572,India
2025-06-01,23.13065566121592,86.8632650064855,India
2025-06-01,25.86145826755298,94.66891205018024,India
2025-06-01,30.464602060775665,81.48133937740073,India
2025-06-01,31.946303354201913,85.18176395284735,India
2025-06-01,17.346832906452427,75.11935990371704,India
2025-06-01,35.104034479806,76.08891922658164,India
2025-06-01,21.073258005619344,89.76381217298318,India
2025-06-01,24.525639695671344,87.37746564291932,India
2025-06-01,17.75550197684988,82.33488860486173,India
2025-06-01,17.425410868774023,82.13894803934899,India
2025-06-01,18.289924019106763,75.49221985690167,India
2025-06-01,16.11009615308999,85.28849523018545,India
2025-06-01,33.52311301240167,84.11793980966793,India
2025-06-01,22.98219029973309,73.54063628228587,India
2025-06-01,14.999325460807718,79.78641561544507,India
2025-06-01,24.100110135873962,74.96939414760224,India
2025-06-01,21.80670021274078,88.64342978770895,India
2025-06-01,20.997061938010553,68.50005452110281,India
2025-06-01,16.532831858294422,79.72763273165991,India
2025-06-01,15.055849752425956,87.25484062630767,India
2025-06-01,18.701593069170073,84.05071569529724,India
2025-06-01,17.968964430239872,96.90231245482063,India
2025-06-01,23.961265709943678,78.20250530081088,India
2025-06-01,21.158612622742176,76.89206674911608,India
2025-06-01,14.685603197656725,88.91724560845601,India
2025-06-01,17.150890376173606,89.54355084553401,India
2025-06-01,35.57544925140961,88.014743070076,India
2025-06-01,13.554688217305797,89.41953495175957,India
2025-06-01,16.01848918209199,85.09802027286294,India
2025-06-01,30.046028965819396,85.30693147485675,India
2025-06-01,36.43480828341288,92.14622253648497,India
2025-06-01,16.59114743468919,78.4655510053322,India
2025-06-01,16.76576007463263,88.53253608561991,India
2025-06-01,11.670905835591467,69.31995532851333,India
2025-06-01,9.581254586930646,76.47196269203054,India
2025-06-01,35.37859882907648,86.4982199980719,India
2025-06-01,29.83097309794636,70.97504175684506,India
2025-06-01,8.355696697889732,76.24584048697733,India
2025-06-01,21.882712049585543,77.88047204424848,India
2025-06-01,35.99943165101055,75.3218733242962,India
2025-06-01,32.98996597419789,71.30852708102282,India
2025-06-01,9.894959618304043,82.26065024844097,India
2025-06-01,24.733613537653724,87.90707952942448,India
2025-06-01,12.400083201577736,91.52312021197638,India
2025-06-01,35.524643628382904,70.47024634349067,India
2025-06-01,15.197537701093367,84.18411800391122,India
2025-06-01,20.069046620899524,85.28767851689074,India
2025-06-01,25.93413222242092,90.4951126512483,India
2025-06-01,19.03096275824993,94.34662695109031,India
2025-06-01,16.623240843004233,85.06722902291199,India
2025-06-01,20.436065248072346,84.49025464810276,India
2025-06-01,9.746678826803684,95.84315454559467,India
2025-06-01,10.877773668468858,90.11937602628655,India
2025-06-01,26.13993588179149,75.67473763341022,India
2025-06-01,10.354436498542544,74.95609015256608,India
2025-06-01,24.007775121755014,72.539445847851,India
2025-06-01,19.847009607140773,87.9917629377583,India
2025-06-01,21.62746189122289,68.9465558060468,India
2025-06-01,16.355041798216988,76.19883282025634,India
2025-06-01,32.92859520887515,70.0642130444509,India
2025-06-01,14.769290378640742,75.67208414410808,India
2025-06-01,30.946184606303884,85.10389808695248,India
2025-06-01,31.31326472816158,73.73675719893745,India
2025-06-01,11.328512771370328,74.51947405771469,India
2025-06-01,12.320692631184547,75.70334167757856,India
2025-06-01,12.12485227786664,69.72950314590156,India
2025-06-01,30.986228420739938,85.25627708226274,India
2025-06-01,31.90296873828027,94.71458334006151,India
2025-06-01,20.735450011538383,81.59224113800869,India
2025-06-01,16.818644525798234,79.67274705572136,India
2025-06-01,15.89513960118363,83.6594653153424,India
2025-06-01,20.69500704357634,85.343063199192,India
2025-06-01,33.79326378948116,89.30148377528285,India
2025-06-01,25.507695587431407,68.75008187926173,India
2025-06-01,14.638808055932984,87.55465264799297,India
2025-06-01,32.954989311700864,85.02656501958371,India
2025-06-01,8.601618230250477,90.17805102092152,India
2025-06-01,31.821216112493122,84.71116255347965,India
2025-06-01,30.13016112097946,73.0805311102012,India
2025-06-01,23.049951388640515,80.82465272818588,India
2025-06-01,16.066540600830205,96.91141877304435,India
2025-06-01,20.64066462523309,91.6131033916775,India
2025-06-01,36.102601845905404,81.6303014538502,India
2025-06-01,19.842094709470445,77.31068942274058,India
2025-06-01,11.033396652894165,72.66392072710623,India
2025-06-01,19.937707603846015,82.3686016079658,India
2025-06-01,27.214922572751433,79.61311538959603,India
2025-06-01,30.05449338967205,69.06421677909755,India
2025-06-01,10.553733990497868,75.31956667732402,India
2025-06-01,11.361726441497778,90.40388985515443,India
2025-06-01,33.08240693750449,91.92288889479232,India
2025-06-01,8.033380955995254,93.21165704529892,India
2025-06-01,21.397314004482176,69.57191847592513,India
2025-06-01,23.034742381361134,86.05638230544963,India
2025-06-01,22.456299969083467,80.81918771594559,India
2025-06-01,9.496741480404056,75.74463090991505,India
2025-06-01,11.799383639562949,76.35284520466153,India
2025-06-01,33.54455190337636,82.05664211154995,India
2025-06-01,8.837213830808233,86.27064603311776,India
2025-06-01,31.18009826495965,88.58370192790751,India
2025-06-01,17.011754013406716,68.39655946951576,India
2025-06-01,19.831729931407175,74.51631912421776,India
2025-06-01,32.40076476689403,71.2903724192231,India
2025-06-01,35.46476152842133,86.783580974729,India
2025-06-01,12.465162608421513,95.04693873808903,India
2025-06-01,16.463985247591793,88.45693726784975,India
2025-06-01,20.049219945125238,81.99248773177783,India
2025-06-01,21.694373675198825,81.24680770923709,India
2025-06-01,12.194617086082653,73.52770075748992,India
2025-06-01,25.3819503615721,89.64248381927953,India
2025-06-01,11.958741993135073,70.02449230858069,India
2025-06-01,30.407578847633147,92.77795901919401,India
2025-06-01,17.856382050314572,90.84380476716453,India
2025-06-01,15.748007228940239,68.07439252139874,India
2025-06-01,29.055478495792443,92.28680175558623,India
2025-06-01,24.81777813261872,87.13828183859266,India
2025-06-01,33.09255724630704,80.94987439825263,India
2025-06-01,22.04590018099989,77.64075871561172,India
2025-06-01,30.1233076509794,78.9390915722027,India
2025-06-01,35.05271541574257,93.21844881378799,India
2025-06-01,36.442464308645235,74.92536078082124,India
2025-06-01,19.106154618958463,92.82437630363397,India
2025-06-01,19.912477770937766,77.2271134897802,India
2025-06-01,21.716311256972016,94.48947486676914,India
2025-06-01,19.055703261466945,96.6640060562415,India
2025-06-01,30.97941616029798,86.90855104061757,India
2025-06-01,12.411054286096473,95.9799087127564,India
2025-06-01,11.661141824472272,95.99525411512876,India
2025-06-01,17.62784641400955,70.91057346278072,India
2025-06-01,32.506143270201086,70.89163923451737,India
2025-06-01,34.40280865319754,68.44508033954256,India
2025-06-01,12.180507063041476,93.25705616912737,India
2025-06-01,36.12874702719208,70.17001919906755,India
2025-06-01,30.66423344691772,75.68566060675886,India
2025-06-01,26.074522615137944,79.52701639268743,India
2025-06-01,10.32914429680402,77.52840208052024,India
2025-06-01,27.55636735946628,83.4750470595082,India
2025-06-01,35.670048186057606,86.17717619123164,India
2025-06-01,33.73572180437037,82.15047707631518,India
2025-06-01,23.689464368232144,85.90632438647897,India
2025-06-01,14.808337049958624,87.84758765777158,India
2025-06-01,16.333991117219266,74.5971021403091,India
2025-06-01,10.62100059230009,96.37179411839583,India
2025-06-01,30.050721096833698,88.4128340505421,India
2025-06-01,10.914709969361706,72.82457881514753,India
2025-06-01,16.68451632707788,68.83947023252948,India
2025-06-01,17.406865336657766,69.6274576150452,India
2025-06-01,18.39543692671054,80.4899168478066,India
2025-06-01,15.081725533335083,79.94950072029168,India
2025-06-01,27.77221076922912,73.22164969838802,India
2025-06-01,13.077011296824232,85.67526181976757,India
2025-06-01,19.093784659889344,87.8109028189187,India
2025-06-01,22.43235031867058,84.91155678890954,India
2025-06-01,14.733464884559417,86.49923429910349,India
2025-06-01,21.327544476125198,87.33838080072795,India
2025-06-01,34.068347419309305,81.49234441023374,India
2025-06-01,16.341318306704725,83.85134599045882,India
2025-06-01,10.141995108203316,95.41183341310473,India
2025-06-01,36.64189916133567,76.6754732245894,India
2025-06-01,35.89884311187981,88.01909186134374,India
2025-06-01,21.24823856736581,76.76152844561109,India
2025-06-01,36.98183339950519,92.7467283011454,India
2025-06-01,11.092944755248467,79.05956463207124,India
2025-06-01,18.40981556974013,76.58029931625775,India
2025-06-01,28.27909330697128,68.63624833792738,India
2025-06-01,32.07108928329248,79.47836648642965,India
2025-06-01,8.234841007083217,93.08695453322072,India
2025-06-01,30.57103685733226,96.23448168800982,India
2025-06-01,34.407891657842605,89.60999246988513,India
2025-06-01,32.15232809052246,94.18511263504348,India
2025-06-01,30.496488408498045,74.67343333814208,India
2025-06-01,31.25602676881334,74.35113162891506,India
2025-06-01,13.51382768903556,75.26817720126486,India
2025-06-01,29.91174238850864,90.25665246036846,India
2025-06-01,27.74479773127866,71.96659791632887,India
2025-06-01,10.81775396465292,86.19628512668518,India
2025-06-01,9.143254644863704,90.86970403629446,India
2025-06-01,8.96757140612334,78.58097575782563,India
2025-06-01,11.810942386194078,94.37920655726047,India
2025-06-01,17.4748546457063,80.04958970914454,India
2025-06-01,13.82304904485221,90.80887151988465,India
2025-06-01,33.417357304492576,78.60986838783859,India
2025-06-01,22.552048105680363,75.90329317065854,India
2025-06-01,12.771788190693648,94.50741965261105,India
2025-06-01,35.38144666681876,96.05413820883756,India
2025-06-01,16.559102026002265,93.24151182042615,India
2025-06-01,31.322743619530808,81.58161027672816,India
2025-06-01,10.183681466295967,89.87039329877872,India
2025-06-01,14.542826175273039,87.61338801683698,India
2025-06-01,27.557780678706802,79.52493336089569,India
2025-06-01,32.52658996979178,84.16206592028942,India
2025-06-01,10.618783391488915,79.44266224953265,India
2025-06-01,15.66929877222029,71.58407336614128,India
2025-06-01,18.68898409986513,89.72133650256606,India
2025-06-01,15.602680839242357,79.04973947890178,India
2025-06-01,26.51792876622427,78.7727355893108,India
2025-06-01,27.570260105884337,81.67282917146171,India
2025-06-01,25.966859144291355,95.35190494567762,India
2025-06-01,17.512182172703902,85.69238367989398,India
2025-06-01,26.781919038543805,86.42671374896022,India
2025-06-01,21.463758553357728,88.33123779865738,India
2025-06-01,26.827943942253142,71.38360216508458,India
2025-06-01,9.31505751938808,69.07915171851644,India
2025-06-01,36.881893867895855,71.36749394102817,India
2025-06-01,14.809200940508543,83.58885157059325,India
2025-06-01,19.270729103354135,78.7593339491196,India
2025-06-01,35.53204228394526,88.19803575749135,India
2025-06-01,23.66558236744013,85.03287002090961,India
2025-06-01,29.071375366160005,93.6769997330878,India
2025-06-01,26.992735027310456,92.17709941559332,India
2025-06-01,25.853914207483534,95.232538905696,India
2025-06-01,16.11246406248787,88.01813924867935,India
2025-06-01,14.300820856229286,80.89617993359342,India
2025-06-01,14.847266508698876,78.51789512396815,India
2025-06-01,36.44690383139795,78.65271379641823,India
2025-06-01,34.14919016031499,86.6999774828668,India
2025-06-01,9.755952585831654,76.00056178498602,India
2025-06-01,36.077999402155214,95.52131285960199,India
2025-06-01,31.901541376015572,70.6585292907081,India
2025-06-01,14.151068647276084,86.54529463736141,India
2025-06-01,36.1617060498846,69.46677680922332,India
2025-06-01,17.671765536542964,96.67580621430123,India
2025-06-01,30.82236489931316,73.95096167914342,India
2025-06-01,32.06471727929684,84.07202586537275,India
2025-06-01,25.005109423865296,91.57853645251072,India
2025-06-01,14.756961692334912,90.45668875633979,India
2025-06-01,30.870668874050676,85.28346742005817,India
2025-06-01,16.040970533294804,96.53681582358443,India
2025-06-01,36.638291826618996,83.66624824903138,India
2025-06-01,31.156900883171083,71.18786408879363,India
2025-06-01,33.126988766697224,71.82229365729503,India
2025-06-01,18.389026097279455,90.86451449915779,India
2025-06-01,25.076734739462825,68.45765142182364,India
2025-06-01,15.695657741424228,71.67599776767062,India
2025-06-01,20.207856150392296,71.29582989680985,India
2025-06-01,9.84318310626695,80.99998121382664,India
2025-06-01,18.49913024070785,85.2163145181728,India
2025-06-01,21.108157177353814,74.42494293613026,India
2025-06-01,25.83809825224866,89.09004691774832,India
2025-06-01,34.35379894928967,87.10818913669948,India
2025-06-01,16.74727954181457,86.65687984195918,India
2025-06-01,8.903368545799973,96.95901589759048,India
2025-06-01,32.57165775185004,80.36193495911976,India
2025-06-01,11.130893060697588,88.6596381320158,India
2025-06-01,20.86330755152725,94.07873618858251,India
2025-06-01,17.341242772643454,72.30168094415058,India
2025-06-01,11.659556060846626,86.10520733415503,India
2025-06-01,24.975575967895512,88.6524310963629,India
2025-06-01,19.046227565737105,85.32436380078009,India
2025-06-01,16.552034632546807,82.66098116008473,India
2025-06-01,20.475780448885075,90.99978669994773,India
2025-06-01,11.318008100472309,86.98667576817112,India
2025-06-01,33.45348017886221,83.98872162330417,India
2025-06-01,33.09927715536705,80.4720283083252,India
2025-06-01,33.7546396376663,80.00059356413048,India
2025-06-01,31.995157518621298,79.56317534345165,India
2025-06-01,29.158762721400628,77.06390214991686,India
2025-06-01,17.063183563114166,75.39180409800059,India
2025-06-01,35.654183010954625,87.91781002854232,India
2025-06-01,21.75376868208398,70.6455188626154,India
2025-06-01,10.475566362616963,80.52441903800047,India
2025-06-01,29.593080106564493,78.8067589219012,India
2025-06-01,11.773348153641457,69.73944836115454,India
2025-06-01,35.74211409156029,84.28881806552212,India
2025-06-01,27.430384677236578,79.9134503547426,India
2025-06-01,33.33461379479523,95.29276619671467,India
2025-06-01,20.26516881715262,94.55946645819216,India
2025-06-01,9.491936319198906,76.34125282177249,India
2025-06-01,17.061018073541966,71.00441641181438,India
2025-06-01,22.714963862072118,72.48717509988958,India
2025-06-01,21.983492489927272,92.57097059591362,India
2025-06-01,18.153305832414546,84.13169880702549,India
2025-06-01,11.331674092378936,76.07847816235497,India
